m/z,retention_time,p-value,t-score,custom_id
136.9304,525,0.009270182,-2.96,AE_pos_136.9304_525
136.9437,28,0.9926985,-0.01,AE_pos_136.9437_28
137.0244,46,0.930511805,-0.09,AE_pos_137.0244_46
137.0449,293,0.156359883,-1.49,AE_pos_137.0449_293
137.059,98,0.50054039,-0.69,AE_pos_137.059_98
137.0588,382,0.570251823,0.58,AE_pos_137.0588_382
137.0956,86,0.065690195,1.98,AE_pos_137.0956_86
137.9637,477,0.861531245,0.18,AE_pos_137.9637_477
137.9637,23,0.972480498,-0.04,AE_pos_137.9637_23
137.9863,41,0.18320599,1.39,AE_pos_137.9863_41
138.0169,557,0.084021228,1.84,AE_pos_138.0169_557
138.0162,58,0.224675827,1.26,AE_pos_138.0162_58
138.0272,39,0.834400291,-0.21,AE_pos_138.0272_39
138.0519,91,0.007431162,-3.06,AE_pos_138.0519_91
138.0912,132,0.714249866,0.37,AE_pos_138.0912_132
138.1021,140,0.91399582,-0.11,AE_pos_138.1021_140
138.1021,525,0.531745243,0.64,AE_pos_138.1021_525
138.1101,173,0.084069255,-1.84,AE_pos_138.1101_173
138.1101,527,0.197162491,-1.35,AE_pos_138.1101_527
138.1273,28,0.538055082,-0.63,AE_pos_138.1273_28
138.1272,240,0.200002851,1.34,AE_pos_138.1272_240
138.1273,495,0.952636131,-0.06,AE_pos_138.1273_495
138.4701,528,0.006816012,-3.1,AE_pos_138.4701_528
138.9059,108,0.998583987,0,AE_pos_138.9059_108
138.9575,73,0.925602079,-0.09,AE_pos_138.9575_73
138.9949,41,0.567947128,-0.58,AE_pos_138.9949_41
139.0173,36,0.653689213,0.46,AE_pos_139.0173_36
139.0278,42,0.00474276,3.28,AE_pos_139.0278_42
139.0277,305,0.704487616,-0.39,AE_pos_139.0277_305
139.0492,86,0.435266545,0.8,AE_pos_139.0492_86
139.0572,90,0.00064493,-4.22,AE_pos_139.0572_90
139.0688,68,0.607769593,0.52,AE_pos_139.0688_68
139.4967,65,0.71166418,0.38,AE_pos_139.4967_65
139.4967,339,0.464772269,-0.75,AE_pos_139.4967_339
139.5303,75,0.000888362,-4.07,AE_pos_139.5303_75
139.9235,28,0.141464224,-1.55,AE_pos_139.9235_28
139.9628,466,0.970358643,0.04,AE_pos_139.9628_466
139.9628,29,0.040839775,-2.22,AE_pos_139.9628_29
139.9873,21,0.797954983,-0.26,AE_pos_139.9873_21
139.9873,392,0.844468585,0.2,AE_pos_139.9873_392
140.01,526,0.007353741,-3.07,AE_pos_140.01_526
140.0224,54,0.000852341,4.09,AE_pos_140.0224_54
140.0221,379,0.321847373,-1.02,AE_pos_140.0221_379
140.0336,547,0.011324988,-2.86,AE_pos_140.0336_547
140.0724,67,0.12862952,-1.6,AE_pos_140.0724_67
140.1063,111,0.936388575,0.08,AE_pos_140.1063_111
140.1063,518,0.697757681,0.4,AE_pos_140.1063_518
140.1145,447,0.008610319,-2.99,AE_pos_140.1145_447
140.9269,28,0.433838258,0.8,AE_pos_140.9269_28
140.9507,27,0.55926168,-0.6,AE_pos_140.9507_27
140.9611,24,0.029921941,2.38,AE_pos_140.9611_24
140.9851,572,0.330041218,-1,AE_pos_140.9851_572
140.9852,21,0.42369811,-0.82,AE_pos_140.9852_21
140.9908,17,0.233153633,-1.24,AE_pos_140.9908_17
140.9953,40,0.549170393,-0.61,AE_pos_140.9953_40
140.9953,519,0.354268309,-0.95,AE_pos_140.9953_519
141.023,78,0.449798846,0.77,AE_pos_141.023_78
141.0459,192,nan,nan,AE_pos_141.0459_192
141.0663,163,0.771140878,0.3,AE_pos_141.0663_163
141.066,495,0.028028716,-2.42,AE_pos_141.066_495
141.0757,121,0.468604382,0.74,AE_pos_141.0757_121
141.0756,517,0.023015556,-2.51,AE_pos_141.0756_517
141.5211,66,0.100298024,-1.74,AE_pos_141.5211_66
141.9202,28,0.116012874,-1.66,AE_pos_141.9202_28
141.9202,300,0.263567686,1.16,AE_pos_141.9202_300
141.9513,33,0.51134265,0.67,AE_pos_141.9513_33
141.9579,25,0.870111037,-0.17,AE_pos_141.9579_25
141.9825,13,0.153655391,-1.5,AE_pos_141.9825_13
142.0257,65,0.324463495,-1.02,AE_pos_142.0257_65
142.0329,91,0.107147845,-1.71,AE_pos_142.0329_91
142.0332,292,0.49674334,0.7,AE_pos_142.0332_292
142.0312,529,0.000682529,-4.2,AE_pos_142.0312_529
142.5406,70,0.001156594,-3.95,AE_pos_142.5406_70
142.9214,28,0.317039358,-1.03,AE_pos_142.9214_28
142.938,122,0.878794319,-0.15,AE_pos_142.938_122
142.9379,519,0.484354014,0.72,AE_pos_142.9379_519
142.9607,552,0.373379835,-0.92,AE_pos_142.9607_552
142.9612,24,0.057647317,-2.05,AE_pos_142.9612_24
142.9662,488,0.22561196,-1.26,AE_pos_142.9662_488
142.9844,19,0.948261189,0.07,AE_pos_142.9844_19
143.039,354,0.282046165,1.11,AE_pos_143.039_354
143.0391,40,0.990260763,0.01,AE_pos_143.0391_40
143.0717,83,0.577820757,-0.57,AE_pos_143.0717_83
143.0719,353,0.350474875,0.96,AE_pos_143.0719_353
143.0718,544,0.604938933,0.53,AE_pos_143.0718_544
143.1173,139,0.007457118,-3.06,AE_pos_143.1173_139
143.1173,492,0.439394925,-0.79,AE_pos_143.1173_492
143.5391,156,0.056335862,-2.06,AE_pos_143.5391_156
143.9189,28,0.034980129,-2.3,AE_pos_143.9189_28
143.9515,456,0.093961676,-1.78,AE_pos_143.9515_456
143.9581,21,0.97439717,0.03,AE_pos_143.9581_21
143.9803,16,0.211287433,-1.3,AE_pos_143.9803_16
143.9803,442,0.567716105,-0.58,AE_pos_143.9803_442
144.0235,317,0.854842413,0.19,AE_pos_144.0235_317
144.0349,535,0.065459954,-1.98,AE_pos_144.0349_535
144.0442,369,0.266868861,1.15,AE_pos_144.0442_369
144.0424,40,0.639186764,0.48,AE_pos_144.0424_40
144.0475,547,0.581042716,-0.56,AE_pos_144.0475_547
144.0564,110,0.332194985,-1,AE_pos_144.0564_110
144.0649,554,0.068006907,-1.96,AE_pos_144.0649_554
144.1014,55,0.18537349,1.38,AE_pos_144.1014_55
144.1379,66,0.889356637,-0.14,AE_pos_144.1379_66
144.9182,28,0.576262141,0.57,AE_pos_144.9182_28
144.9817,73,0.151717537,1.51,AE_pos_144.9817_73
144.9815,507,0.016580217,-2.68,AE_pos_144.9815_507
144.9913,54,0.545210951,-0.62,AE_pos_144.9913_54
144.9914,380,0.58113038,-0.56,AE_pos_144.9914_380
145.0345,39,0.49565025,-0.7,AE_pos_145.0345_39
145.0432,86,0.211541629,-1.3,AE_pos_145.0432_86
145.043,383,0.807698484,0.25,AE_pos_145.043_383
145.0489,506,0.911844721,-0.11,AE_pos_145.0489_506
145.049,57,0.454876972,-0.77,AE_pos_145.049_57
145.0646,98,0.210970832,-1.3,AE_pos_145.0646_98
145.0681,531,0.738828476,-0.34,AE_pos_145.0681_531
145.0753,91,0.734345745,-0.35,AE_pos_145.0753_91
145.0753,498,0.483499152,0.72,AE_pos_145.0753_498
145.0858,74,0.809643272,-0.24,AE_pos_145.0858_74
145.0855,433,0.440767939,-0.79,AE_pos_145.0855_433
145.1216,524,0.557131279,-0.6,AE_pos_145.1216_524
145.9162,28,0.337409842,0.99,AE_pos_145.9162_28
145.9536,37,0.464214466,0.75,AE_pos_145.9536_37
145.9538,487,0.039519672,2.24,AE_pos_145.9538_487
145.9827,35,0.562137766,0.59,AE_pos_145.9827_35
145.9826,523,0.117762731,-1.65,AE_pos_145.9826_523
146.0262,481,0.00520599,3.23,AE_pos_146.0262_481
146.0297,86,0.156507195,-1.49,AE_pos_146.0297_86
146.0414,163,0.279282641,-1.12,AE_pos_146.0414_163
146.0507,82,0.108746285,-1.7,AE_pos_146.0507_82
146.0515,390,0.179844302,1.4,AE_pos_146.0515_390
146.0595,62,0.729286656,0.35,AE_pos_146.0595_62
146.0807,50,0.971357033,-0.04,AE_pos_146.0807_50
146.0953,317,0.494333113,0.7,AE_pos_146.0953_317
146.1172,69,0.033221486,2.33,AE_pos_146.1172_69
146.1649,40,7.98E-06,6.45,AE_pos_146.1649_40
146.5241,93,7.83E-13,-20.26,AE_pos_146.5241_93
146.9611,38,0.112033944,-1.68,AE_pos_146.9611_38
146.9797,77,0.787388118,0.27,AE_pos_146.9797_77
146.9796,496,0.0889792,-1.81,AE_pos_146.9796_496
147.0298,98,0.959350841,-0.05,AE_pos_147.0298_98
147.0401,536,0.548704778,0.61,AE_pos_147.0401_536
147.0553,308,0.768736896,0.3,AE_pos_147.0553_308
147.0633,244,0.000132766,4.99,AE_pos_147.0633_244
147.1122,49,0.003919806,3.37,AE_pos_147.1122_49
147.9787,70,0.363283868,-0.94,AE_pos_147.9787_70
147.9774,512,0.49973532,-0.69,AE_pos_147.9774_512
148.0035,61,0.0082226,3.01,AE_pos_148.0035_61
148.0181,49,0.397285495,0.87,AE_pos_148.0181_49
148.0179,389,0.42973708,0.81,AE_pos_148.0179_389
148.0512,81,0.012809963,2.8,AE_pos_148.0512_81
148.0601,66,0.217619195,-1.28,AE_pos_148.0601_66
148.0746,440,0.640499802,0.48,AE_pos_148.0746_440
148.1093,50,0.372527347,0.92,AE_pos_148.1093_50
148.9426,509,0.481972034,0.72,AE_pos_148.9426_509
148.9765,323,0.374630518,0.91,AE_pos_148.9765_323
148.9774,32,0.069510529,-1.95,AE_pos_148.9774_32
149.013,95,0.100161697,-1.74,AE_pos_149.013_95
149.0131,399,0.669631566,-0.43,AE_pos_149.0131_399
149.0225,478,0.602661704,0.53,AE_pos_149.0225_478
149.0616,53,0.205036402,1.32,AE_pos_149.0616_53
149.07,206,0.407361482,0.85,AE_pos_149.07_206
149.07,534,0.244756675,-1.21,AE_pos_149.07_534
149.081,54,0.000166055,-4.88,AE_pos_149.081_54
149.0817,483,0.299357694,1.07,AE_pos_149.0817_483
149.0954,153,0.864789217,-0.17,AE_pos_149.0954_153
149.0954,554,0.73590864,-0.34,AE_pos_149.0954_554
149.1065,172,0.001500759,-3.82,AE_pos_149.1065_172
149.1065,510,0.259133997,-1.17,AE_pos_149.1065_510
149.1133,59,0.335159028,0.99,AE_pos_149.1133_59
149.1298,46,0.788635988,0.27,AE_pos_149.1298_46
149.1318,473,0.962069356,0.05,AE_pos_149.1318_473
149.8904,92,0.611069141,0.52,AE_pos_149.8904_92
149.9396,512,0.19049033,-1.37,AE_pos_149.9396_512
149.9398,28,0.45041123,-0.77,AE_pos_149.9398_28
149.9521,27,0.034484524,-2.31,AE_pos_149.9521_27
149.9766,26,0.030271292,-2.38,AE_pos_149.9766_26
150.0134,40,0.040398108,-2.23,AE_pos_150.0134_40
150.0138,368,0.218977717,1.28,AE_pos_150.0138_368
150.0267,69,0.65699374,-0.45,AE_pos_150.0267_69
150.065,182,0.922961578,-0.1,AE_pos_150.065_182
150.0849,147,0.859189518,0.18,AE_pos_150.0849_147
150.1127,117,0.481913986,0.72,AE_pos_150.1127_117
150.5268,74,0.107292505,-1.71,AE_pos_150.5268_74
150.9344,28,0.414585637,-0.84,AE_pos_150.9344_28
150.9351,526,0.106865136,1.71,AE_pos_150.9351_526
150.9555,29,0.065473383,-1.98,AE_pos_150.9555_29
150.9762,116,5.57E-07,8,AE_pos_150.9762_116
151.0046,64,0.224209257,-1.26,AE_pos_151.0046_64
151.0348,41,0.274074643,1.13,AE_pos_151.0348_41
151.0575,475,0.576744264,-0.57,AE_pos_151.0575_475
151.0608,54,0.060824293,-2.02,AE_pos_151.0608_54
151.0692,55,0.866161931,-0.17,AE_pos_151.0692_55
151.0753,276,0.861870953,-0.18,AE_pos_151.0753_276
151.0859,151,0.65448689,-0.46,AE_pos_151.0859_151
151.096,89,0.490069838,0.71,AE_pos_151.096_89
151.0958,341,0.715235574,-0.37,AE_pos_151.0958_341
151.0958,541,0.541777966,-0.62,AE_pos_151.0958_541
151.1224,272,0.063427949,1.99,AE_pos_151.1224_272
151.5459,78,0.000116641,-5.06,AE_pos_151.5459_78
151.8909,66,0.289016321,1.1,AE_pos_151.8909_66
151.9492,28,0.249153433,-1.2,AE_pos_151.9492_28
151.9789,516,0.206940405,1.32,AE_pos_151.9789_516
151.9789,21,0.292000881,-1.09,AE_pos_151.9789_21
151.9898,543,0.918400712,-0.1,AE_pos_151.9898_543
151.9897,20,0.713441869,-0.37,AE_pos_151.9897_20
152.0336,100,0.055476336,-2.07,AE_pos_152.0336_100
152.0731,64,1.42E-08,-10.48,AE_pos_152.0731_64
152.0989,94,0.092384311,1.79,AE_pos_152.0989_94
152.1175,146,0.816719494,-0.24,AE_pos_152.1175_146
152.1164,519,0.956622087,0.06,AE_pos_152.1164_519
152.4767,552,0.540315919,-0.63,AE_pos_152.4767_552
152.4766,20,0.232733264,-1.24,AE_pos_152.4766_20
152.5225,67,0.136209907,1.57,AE_pos_152.5225_67
152.5307,97,0.417362585,-0.83,AE_pos_152.5307_97
152.9025,473,0.71941379,-0.37,AE_pos_152.9025_473
152.9479,47,0.481382853,0.72,AE_pos_152.9479_47
152.9478,495,0.064472661,-1.99,AE_pos_152.9478_495
152.9864,56,0.485539769,0.71,AE_pos_152.9864_56
152.9942,40,0.621887732,-0.5,AE_pos_152.9942_40
152.9942,351,0.677189969,0.42,AE_pos_152.9942_351
153.0105,382,0.678163598,-0.42,AE_pos_153.0105_382
153.0293,57,0.716640026,0.37,AE_pos_153.0293_57
153.0671,119,0.305595981,-1.06,AE_pos_153.0671_119
153.0685,491,0.721924115,-0.36,AE_pos_153.0685_491
153.0765,69,0.000164425,-4.89,AE_pos_153.0765_69
153.0885,67,0.863754959,-0.17,AE_pos_153.0885_67
153.1029,111,0.88761479,-0.14,AE_pos_153.1029_111
153.5468,70,0.621765676,-0.5,AE_pos_153.5468_70
153.9074,462,0.321484795,1.02,AE_pos_153.9074_462
153.9478,27,0.636578432,-0.48,AE_pos_153.9478_27
153.9573,25,0.056137809,2.06,AE_pos_153.9573_25
153.9583,457,0.716275037,0.37,AE_pos_153.9583_457
153.9814,15,0.361607037,-0.94,AE_pos_153.9814_15
154.0046,36,0.188403579,1.37,AE_pos_154.0046_36
154.0149,432,0.012125451,-2.83,AE_pos_154.0149_432
154.0278,155,0.091714844,-1.79,AE_pos_154.0278_155
154.0484,72,0.003283554,-3.45,AE_pos_154.0484_72
154.0732,64,0.896201598,-0.13,AE_pos_154.0732_64
154.0842,51,0.002891447,-3.51,AE_pos_154.0842_51
154.0855,445,0.015966512,-2.69,AE_pos_154.0855_445
154.1584,133,0.129921847,-1.6,AE_pos_154.1584_133
154.5498,89,0.548458592,-0.61,AE_pos_154.5498_89
154.8695,501,0.816244388,-0.24,AE_pos_154.8695_501
154.9069,35,0.611817455,-0.52,AE_pos_154.9069_35
154.9513,28,0.930484593,0.09,AE_pos_154.9513_28
154.958,497,0.174670479,-1.42,AE_pos_154.958_497
154.9663,25,0.269298893,1.14,AE_pos_154.9663_25
154.9894,40,0.333029997,-1,AE_pos_154.9894_40
154.9897,349,0.910443361,0.11,AE_pos_154.9897_349
155.0075,34,0.143324727,-1.54,AE_pos_155.0075_34
155.0272,161,0.018738023,2.62,AE_pos_155.0272_161
155.0696,86,0.532925385,0.64,AE_pos_155.0696_86
155.07,494,0.663820736,0.44,AE_pos_155.07_494
155.081,81,0.700264772,0.39,AE_pos_155.081_81
155.0897,175,1.39E-05,6.15,AE_pos_155.0897_175
155.106,543,0.475895513,-0.73,AE_pos_155.106_543
155.1061,120,0.033889083,-2.32,AE_pos_155.1061_120
155.1424,236,0.28799246,1.1,AE_pos_155.1424_236
155.948,28,0.039837854,2.24,AE_pos_155.948_28
155.9664,22,0.795373274,0.26,AE_pos_155.9664_22
155.9928,72,0.796114908,0.26,AE_pos_155.9928_72
156.0256,111,0.010393767,-2.9,AE_pos_156.0256_111
156.0423,75,0.168214129,-1.44,AE_pos_156.0423_75
156.0495,515,0.917463238,-0.11,AE_pos_156.0495_515
156.1571,188,0.422353043,0.82,AE_pos_156.1571_188
156.9655,512,0.411262091,-0.84,AE_pos_156.9655_512
156.9653,16,0.447639848,0.78,AE_pos_156.9653_16
156.99,43,0.7525534,0.32,AE_pos_156.99_43
156.99,304,0.70265544,-0.39,AE_pos_156.99_304
157.0052,440,0.597296605,0.54,AE_pos_157.0052_440
157.0282,550,0.437404438,-0.8,AE_pos_157.0282_550
157.0487,470,0.561421131,-0.59,AE_pos_157.0487_470
157.0704,54,0.001647821,-3.78,AE_pos_157.0704_54
157.0732,552,0.090646434,-1.8,AE_pos_157.0732_552
157.083,56,0.712816063,-0.37,AE_pos_157.083_56
157.0969,127,0.971757052,0.04,AE_pos_157.0969_127
157.0966,471,0.442596707,-0.79,AE_pos_157.0966_471
157.1216,110,0.752828303,0.32,AE_pos_157.1216_110
157.1328,128,0.322703399,-1.02,AE_pos_157.1328_128
157.1327,521,0.045607651,2.17,AE_pos_157.1327_521
157.1775,102,0.674737558,-0.43,AE_pos_157.1775_102
157.9284,344,0.439162104,0.79,AE_pos_157.9284_344
157.9284,528,0.644474661,0.47,AE_pos_157.9284_528
157.9285,71,0.354607568,-0.95,AE_pos_157.9285_71
157.9338,29,0.923237521,-0.1,AE_pos_157.9338_29
157.9802,68,0.006057597,-3.16,AE_pos_157.9802_68
157.9876,341,0.462130392,-0.75,AE_pos_157.9876_341
157.9873,16,0.9469433,-0.07,AE_pos_157.9873_16
158.0021,31,0.150156575,-1.51,AE_pos_158.0021_31
158.0835,130,0.025782493,-2.46,AE_pos_158.0835_130
158.0804,542,0.41098553,-0.84,AE_pos_158.0804_542
158.0958,31,0.000452401,-4.39,AE_pos_158.0958_31
158.1172,46,9.91E-07,7.65,AE_pos_158.1172_46
158.1533,54,0.037825258,-2.26,AE_pos_158.1533_54
158.9268,60,0.650059938,0.46,AE_pos_158.9268_60
158.9715,576,0.01658573,-2.68,AE_pos_158.9715_576
158.971,37,0.031551974,-2.36,AE_pos_158.971_37
158.982,40,0.375950474,0.91,AE_pos_158.982_40
159.0056,31,0.095875832,1.77,AE_pos_159.0056_31
159.0264,57,0.980622268,0.02,AE_pos_159.0264_57
159.0492,70,1.06E-09,-12.56,AE_pos_159.0492_70
159.0478,551,0.23566047,-1.23,AE_pos_159.0478_551
159.0911,65,0.86517234,-0.17,AE_pos_159.0911_65
159.0911,466,0.039786815,-2.24,AE_pos_159.0911_466
159.0987,32,0.689619664,0.41,AE_pos_159.0987_32
159.9294,42,0.027806436,-2.42,AE_pos_159.9294_42
159.9285,535,0.991831582,0.01,AE_pos_159.9285_535
159.9461,527,0.007451875,-3.06,AE_pos_159.9461_527
159.967,46,0.581806303,0.56,AE_pos_159.967_46
160.0065,456,0.042864054,-2.2,AE_pos_160.0065_456
160.0272,44,0.007350789,3.07,AE_pos_160.0272_44
160.0417,507,0.019885505,-2.59,AE_pos_160.0417_507
160.05,527,0.062896089,-2,AE_pos_160.05_527
160.0614,551,0.902781097,-0.12,AE_pos_160.0614_551
160.0756,185,0.092985863,1.79,AE_pos_160.0756_185
160.0837,108,0.708292132,0.38,AE_pos_160.0837_108
160.9274,88,0.82767861,0.22,AE_pos_160.9274_88
160.9665,58,0.40137454,0.86,AE_pos_160.9665_58
160.9646,376,0.460911166,0.76,AE_pos_160.9646_376
161.0115,25,0.32674698,-1.01,AE_pos_161.0115_25
161.0115,435,0.175398159,1.42,AE_pos_161.0115_435
161.0401,538,0.774949312,-0.29,AE_pos_161.0401_538
161.0491,109,0.351576949,0.96,AE_pos_161.0491_109
161.046,530,0.009850134,-2.93,AE_pos_161.046_530
161.058,150,0.496006985,-0.7,AE_pos_161.058_150
161.058,525,0.892894003,-0.14,AE_pos_161.058_525
161.0702,141,0.031702925,2.35,AE_pos_161.0702_141
161.0956,103,0.007806577,3.04,AE_pos_161.0956_103
161.1067,192,0.802378021,0.25,AE_pos_161.1067_192
161.1319,207,0.963241585,0.05,AE_pos_161.1319_207
161.1318,524,0.293894992,-1.09,AE_pos_161.1318_524
161.536,84,0.112311045,-1.68,AE_pos_161.536_84
161.8988,508,0.277418925,-1.12,AE_pos_161.8988_508
161.9296,28,0.994655414,0.01,AE_pos_161.9296_28
161.9793,524,0.005975791,-3.17,AE_pos_161.9793_524
162.0111,524,0.893758225,-0.14,AE_pos_162.0111_524
162.0213,102,8.86E-08,-9.18,AE_pos_162.0213_102
162.033,551,0.69986784,-0.39,AE_pos_162.033_551
162.0343,89,0.998719755,0,AE_pos_162.0343_89
162.047,129,0.000195324,-4.8,AE_pos_162.047_129
162.0568,91,0.004737875,3.28,AE_pos_162.0568_91
162.038,508,0.010959655,-2.88,AE_pos_162.038_508
162.0461,545,0.164537438,-1.46,AE_pos_162.0461_545
162.058,547,0.135401996,-1.57,AE_pos_162.058_547
162.0752,124,0.266732442,1.15,AE_pos_162.0752_124
162.1118,94,0.364679534,-0.93,AE_pos_162.1118_94
162.1118,456,0.39062836,0.88,AE_pos_162.1118_456
162.1268,154,0.251941763,-1.19,AE_pos_162.1268_154
162.1269,489,0.962067476,-0.05,AE_pos_162.1269_489
162.5369,161,1.59E-08,-10.4,AE_pos_162.5369_161
162.9836,33,0.144809969,-1.53,AE_pos_162.9836_33
162.9836,231,0.424560974,-0.82,AE_pos_162.9836_231
162.9974,109,0.000859893,4.09,AE_pos_162.9974_109
162.9975,538,0.888356052,0.14,AE_pos_162.9975_538
163.0092,102,0.78654001,0.28,AE_pos_163.0092_102
163.0172,195,0.993675195,0.01,AE_pos_163.0172_195
163.0359,108,0.070330208,-1.94,AE_pos_163.0359_108
163.0384,491,0.873119102,0.16,AE_pos_163.0384_491
163.045,112,0.772734852,0.29,AE_pos_163.045_112
163.0534,155,0.574321804,-0.57,AE_pos_163.0534_155
163.0631,554,0.128482174,-1.6,AE_pos_163.0631_554
163.0748,67,0.549836586,-0.61,AE_pos_163.0748_67
163.0746,285,0.080586523,-1.87,AE_pos_163.0746_285
163.0859,483,0.593490499,-0.54,AE_pos_163.0859_483
163.0857,161,0.972228211,0.04,AE_pos_163.0857_161
163.1321,90,0.600787041,0.53,AE_pos_163.1321_90
163.9874,24,0.18212507,1.39,AE_pos_163.9874_24
164.0078,62,0.046839577,2.15,AE_pos_164.0078_62
164.0303,75,6.24E-06,-6.59,AE_pos_164.0303_75
164.0383,107,0.000351629,-4.52,AE_pos_164.0383_107
164.0393,494,0.244864743,1.21,AE_pos_164.0393_494
164.0487,554,0.332194985,-1,AE_pos_164.0487_554
164.0626,546,0.824137859,-0.23,AE_pos_164.0626_546
164.0698,184,0.607684247,0.52,AE_pos_164.0698_184
164.0698,502,0.071851886,1.93,AE_pos_164.0698_502
164.106,74,0.883070952,0.15,AE_pos_164.106_74
164.1428,495,0.025523179,2.46,AE_pos_164.1428_495
164.1429,66,0.905759536,0.12,AE_pos_164.1429_66
164.8987,480,0.219893725,1.28,AE_pos_164.8987_480
164.9241,526,0.436904864,0.8,AE_pos_164.9241_526
164.9307,97,0.020329724,-2.58,AE_pos_164.9307_97
164.9306,459,0.840550536,-0.2,AE_pos_164.9306_459
164.9825,76,0.483730431,-0.72,AE_pos_164.9825_76
164.9853,498,0.955058399,-0.06,AE_pos_164.9853_498
165.0405,33,0.001933695,-3.7,AE_pos_165.0405_33
165.0697,157,0.265290466,1.15,AE_pos_165.0697_157
165.0725,449,0.069556405,1.95,AE_pos_165.0725_449
165.1015,197,0.759541369,-0.31,AE_pos_165.1015_197
165.1037,437,0.416321597,-0.83,AE_pos_165.1037_437
165.1118,52,0.230371307,1.25,AE_pos_165.1118_52
165.1381,398,0.492712107,-0.7,AE_pos_165.1381_398
165.1378,18,0.441241085,0.79,AE_pos_165.1378_18
165.9821,474,0.883906973,0.15,AE_pos_165.9821_474
165.982,22,0.226517537,-1.26,AE_pos_165.982_22
165.9932,358,0.466521466,0.75,AE_pos_165.9932_358
166.1211,171,0.270002348,-1.14,AE_pos_166.1211_171
166.1216,518,0.561042176,-0.59,AE_pos_166.1216_518
166.4741,409,0.700774487,-0.39,AE_pos_166.4741_409
166.4741,21,0.904629272,0.12,AE_pos_166.4741_21
166.9805,29,0.15049038,-1.51,AE_pos_166.9805_29
167.0122,34,0.085767505,-1.83,AE_pos_167.0122_34
167.0312,24,0.237617421,1.23,AE_pos_167.0312_24
167.0322,287,0.087405127,1.82,AE_pos_167.0322_287
167.0331,541,0.875125821,0.16,AE_pos_167.0331_541
167.0844,261,0.060172305,-2.02,AE_pos_167.0844_261
167.0886,55,2.63E-05,-5.82,AE_pos_167.0886_55
167.106,156,0.060292486,2.02,AE_pos_167.106_156
167.1169,139,0.002961814,3.5,AE_pos_167.1169_139
167.1425,199,0.212201173,1.3,AE_pos_167.1425_199
167.1425,545,0.776718891,0.29,AE_pos_167.1425_545
167.9628,266,0.540126825,0.63,AE_pos_167.9628_266
167.9628,28,0.04925772,-2.13,AE_pos_167.9628_28
167.9814,395,0.583176445,-0.56,AE_pos_167.9814_395
167.981,25,0.700773243,-0.39,AE_pos_167.981_25
167.998,358,0.642727565,0.47,AE_pos_167.998_358
168.0047,164,0.595385381,-0.54,AE_pos_168.0047_164
168.0154,32,0.401801716,-0.86,AE_pos_168.0154_32
168.0154,542,0.124724075,-1.62,AE_pos_168.0154_542
168.0643,138,0.085803851,-1.83,AE_pos_168.0643_138
168.0649,500,0.000618723,4.24,AE_pos_168.0649_500
168.0761,59,0.220781197,1.27,AE_pos_168.0761_59
168.1001,53,0.191410265,-1.36,AE_pos_168.1001_53
168.1008,412,0.269087026,1.14,AE_pos_168.1008_412
168.1225,128,0.376433489,0.91,AE_pos_168.1225_128
168.1375,178,0.788243473,0.27,AE_pos_168.1375_178
168.1375,526,0.685896519,-0.41,AE_pos_168.1375_526
168.9463,527,0.163374213,-1.46,AE_pos_168.9463_527
168.9595,107,0.552526215,-0.61,AE_pos_168.9595_107
168.96,528,0.830228391,0.22,AE_pos_168.96_528
168.9799,33,0.871892987,-0.16,AE_pos_168.9799_33
168.9799,424,0.42189749,0.82,AE_pos_168.9799_424
168.9925,35,0.389067262,-0.89,AE_pos_168.9925_35
169.0453,108,0.188439065,1.37,AE_pos_169.0453_108
169.0454,379,0.877187711,-0.16,AE_pos_169.0454_379
169.078,76,0.033559804,-2.32,AE_pos_169.078_76
169.1329,57,0.000931339,4.05,AE_pos_169.1329_57
169.1578,187,0.427256074,0.81,AE_pos_169.1578_187
169.5265,93,1.22E-24,-112.8,AE_pos_169.5265_93
169.5357,164,0.873214392,-0.16,AE_pos_169.5357_164
169.8934,454,0.788326224,0.27,AE_pos_169.8934_454
169.9594,31,0.045099053,-2.17,AE_pos_169.9594_31
169.9768,25,0.147207556,-1.52,AE_pos_169.9768_25
169.9967,24,0.194457973,-1.35,AE_pos_169.9967_24
170.0808,60,0.391427205,0.88,AE_pos_170.0808_60
170.0948,41,0.55416133,0.6,AE_pos_170.0948_41
170.1168,72,0.099767437,-1.75,AE_pos_170.1168_72
