,input_row,EID,str_row_ion,compounds,input_row.1,m/z,retention_time,p_value,statistic,CompoundID_from_user,compound_name,compound_name_no_colon
1354,row9653,E1067,row9653_M+Na[1+],CE2616,row9653,427.10652576963,507.024383544922,0.0092068339768236,3.3569365199587766,M427.106526T507.0244,"2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline","2-hydroxyamino-MeIQx-N2-(beta-1-glucosiduronyl)-2-hydroxyamino-3,8-dimethylimidazo[4,5-f]quinoxaline"
1355,row9659,E1894,row9659_M+H[1+],CE4980,row9659,427.273045295028,599.370330810547,0.0058525937807458,3.53212440754213,M427.273045T599.3703,Prostaglandin PGE2 glyceryl ester,Prostaglandin PGE2 glyceryl ester
1356,row9665,E1903,row9665_M+H[1+],CE7074,row9665,427.322681593912,653.353363037109,0.9329637732364512,0.1633686626214357,M427.322682T653.3534_2,13'-hydroxy-gama-tocotrienol,13'-hydroxy-gama-tocotrienol
1357,row9667,E1133,row9667_M+Na[1+],C05452,row9667,427.357001109405,579.468811035156,0.9315656229737408,-0.1662934151790198,M427.357001T579.4688,"3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol","3alpha,7alpha-Dihydroxy-5beta-cholestane"
1358,row9668,E1131,row9668_M+Na[1+],C05452,row9668,427.351399498315,508.686660766602,0.6973678753719764,0.6729117815866968,M427.351399T508.6867,"3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol","3alpha,7alpha-Dihydroxy-5beta-cholestane"
1359,row9669,E1135,row9669_M+Na[1+],C05452,row9669,427.356918738604,623.846893310547,0.4354141992602012,-1.20958025904684,M427.356919T623.8469,"3alpha,7alpha-Dihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha-diol","3alpha,7alpha-Dihydroxy-5beta-cholestane"
1360,row9670,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row9670,427.361294727291,522.532958984375,0.2013582415893829,1.8158804426256832,M427.361295T522.533,Elaidic carnitine,Elaidic carnitine
1360,row9670,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row9670,427.361294727291,522.532958984375,0.2013582415893829,1.8158804426256832,M427.361295T522.533,Vaccenyl carnitine,Vaccenyl carnitine
1360,row9670,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row9670,427.361294727291,522.532958984375,0.2013582415893829,1.8158804426256832,M427.361295T522.533,octadecenoyl carnitine,octadecenoyl carnitine
1361,row9692,E1904,row10129_M+Na[1+];row9692_M+H[1+];row9718_M(C13)+H[1+],stcrn,row9692,428.37354439046,534.987335205078,0.7438808256970185,-0.5767866804564834,M428.373544T534.9873,stearoylcarnitine,stearoylcarnitine
1362,row9710,E1907,row9710_M+H[1+];row9735_M(C13)+H[1+],CE2204,row9710,429.300036084242,535.485595703125,0.8372902189603002,0.3793922127039761,M429.300036T535.4856_1,"25-hydroxyvitamin D3-26,23-lactone","25-hydroxyvitamin D3-26,23-lactone"
1363,row9713,E1908,row9713_M+H[1+],CE2204,row9713,429.29770656326,585.544799804688,0.020330689189089,3.0266746299965246,M429.297707T585.5448,"25-hydroxyvitamin D3-26,23-lactone","25-hydroxyvitamin D3-26,23-lactone"
1364,row9718,E1904,row10129_M+Na[1+];row9692_M+H[1+];row9718_M(C13)+H[1+],stcrn,row9718,429.376926625184,535.440490722656,0.7808103696210075,-0.5004666936488313,M429.376927T535.4405_2,stearoylcarnitine,stearoylcarnitine
1365,row9729,E1077,row9729_M+Na[1+],CE2863,row9729,430.230650195292,496.998138427734,0.988300227580766,-0.0285333082443591,M430.23065T496.9981,neurotensin 11-13,neurotensin 11-13
1366,row9735,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9735,430.303480370273,535.300476074219,0.0034039821354325,-3.73525651185881,M430.30348T535.3005_1,"24-oxo-1alpha,25-dihydroxyvitamin D3","24-oxo-1alpha,25-dihydroxyvitamin D3"
1366,row9735,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9735,430.303480370273,535.300476074219,0.0034039821354325,-3.73525651185881,M430.30348T535.3005_1,"25-hydroxyvitamin D3-26,23-lactol","25-hydroxyvitamin D3-26,23-lactol"
1366,row9735,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9735,430.303480370273,535.300476074219,0.0034039821354325,-3.73525651185881,M430.30348T535.3005_1,7alpha-Hydroxy-3-oxo-4-cholestenoate,7alpha-Hydroxy-3-oxo-4-cholestenoate
1367,row9735,E1907,row9710_M+H[1+];row9735_M(C13)+H[1+],CE2204,row9735,430.303480370273,535.300476074219,0.0034039821354325,-3.73525651185881,M430.30348T535.3005_1,"25-hydroxyvitamin D3-26,23-lactone","25-hydroxyvitamin D3-26,23-lactone"
1368,row9739,E1146,row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+],C02477,row9739,430.380226675584,673.221954345703,0.1509634254626234,-2.0028848656560143,M430.380227T673.222,alpha-Tocopherol; Vitamin E,alpha-Tocopherol
1369,row9741,E1145,row9741_M[1+];row9768_M+H[1+],C02477,row9741,430.376255623436,596.627807617188,0.6719196869528256,-0.7251419244138427,M430.376256T596.6278,alpha-Tocopherol; Vitamin E,alpha-Tocopherol
1370,row9755,E1909,row9755_M+H[1+],C05673,row9755,431.072995519377,535.006408691406,0.0741549713821119,2.409010746327413,M431.072996T535.0064_1,CMP-2-aminoethylphosphonate; CMPciliatine,CMP-2-aminoethylphosphonate
1372,row9762,E1861,row9178_M+H[1+];row9762_M+Na[1+],C00695,row9762,431.280797392355,707.647430419922,0.9041368279790976,0.2325592306548363,M431.280797T707.6474,Cholate,Cholate
1373,row9764,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9764,431.3156803802,534.965393066406,0.0078986019729004,3.419624190752456,M431.31568T534.9654_3,"24-oxo-1alpha,25-dihydroxyvitamin D3","24-oxo-1alpha,25-dihydroxyvitamin D3"
1373,row9764,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9764,431.3156803802,534.965393066406,0.0078986019729004,3.419624190752456,M431.31568T534.9654_3,"25-hydroxyvitamin D3-26,23-lactol","25-hydroxyvitamin D3-26,23-lactol"
1373,row9764,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9764,431.3156803802,534.965393066406,0.0078986019729004,3.419624190752456,M431.31568T534.9654_3,7alpha-Hydroxy-3-oxo-4-cholestenoate,7alpha-Hydroxy-3-oxo-4-cholestenoate
1374,row9767,E1146,row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+],C02477,row9767,431.38844544127,673.619567871094,0.0311481653946584,-2.8351847647835067,M431.388445T673.6196,alpha-Tocopherol; Vitamin E,alpha-Tocopherol
1375,row9768,E1145,row9741_M[1+];row9768_M+H[1+],C02477,row9768,431.38457716673,592.380554199219,0.5409608113604002,0.9915035627506172,M431.384577T592.3806,alpha-Tocopherol; Vitamin E,alpha-Tocopherol
1376,row9786,E1910,row9786_M[1+];row9810_M+H[1+],CE5560,row9786,432.310914198524,504.32421875,0.5078309718285028,-1.0570280719345666,M432.310914T504.3242_3,glycolithocholate,glycolithocholate
1377,row9787,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9787,432.319163414751,534.969299316406,0.0097613361895309,3.331103306453284,M432.319163T534.9693_2,"24-oxo-1alpha,25-dihydroxyvitamin D3","24-oxo-1alpha,25-dihydroxyvitamin D3"
1377,row9787,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9787,432.319163414751,534.969299316406,0.0097613361895309,3.331103306453284,M432.319163T534.9693_2,"25-hydroxyvitamin D3-26,23-lactol","25-hydroxyvitamin D3-26,23-lactol"
1377,row9787,E1142,row10169_M+Na[1+];row9735_M[1+];row9764_M+H[1+];row9787_M(C13)+H[1+],CE2206;CE2203;C17337,row9787,432.319163414751,534.969299316406,0.0097613361895309,3.331103306453284,M432.319163T534.9693_2,7alpha-Hydroxy-3-oxo-4-cholestenoate,7alpha-Hydroxy-3-oxo-4-cholestenoate
1378,row9787,E1222,row10199_M+Na[1+];row9787_M[1+],CE2202;C17335,row9787,432.319163414751,534.969299316406,0.0097613361895309,3.331103306453284,M432.319163T534.9693_2,"23S,25,26-trihydroxyvitamin D3","23S,25,26-trihydroxyvitamin D3"
1379,row9790,E1146,row9739_M[1+];row9767_M+H[1+];row9790_M(C13)+H[1+],C02477,row9790,432.391921268878,673.611633300781,0.027895955364256,-2.887195069055937,M432.391921T673.6116,alpha-Tocopherol; Vitamin E,alpha-Tocopherol
1380,row9803,E1093,row9803_M+Na[1+],CE5700,row9803,433.252129673851,267.373580932617,0.1099542659369949,2.194509531694958,M433.25213T267.3736,12-hydroperoxyeicosatetraenoate glyceryl ester,12-hydroperoxyeicosatetraenoate glyceryl ester
1381,row9810,E1910,row9786_M[1+];row9810_M+H[1+],CE5560,row9810,433.314385973052,504.278167724609,0.1255543132541401,-2.115950393521242,M433.314386T504.2782_3,glycolithocholate,glycolithocholate
1382,row9811,E1911,row9811_M+H[1+],CE5560,row9811,433.321885757147,534.970275878906,0.0163818105516233,3.1200101220740497,M433.321886T534.9703,glycolithocholate,glycolithocholate
1383,row9812,E1223,row10198_M+Na[1+];row9812_M+H[1+];row9840_M(C13)+H[1+],CE2202;C17335,row9812,433.331097625136,581.590087890625,0.7224449218741,0.6197945364847591,M433.331098T581.5901,"23S,25,26-trihydroxyvitamin D3","23S,25,26-trihydroxyvitamin D3"
1384,row9813,E1221,row9813_M+H[1+],CE2202;C17335,row9813,433.331230762984,501.992645263672,0.0658931575915837,2.4695074214564197,M433.331231T501.9926,"23S,25,26-trihydroxyvitamin D3","23S,25,26-trihydroxyvitamin D3"
1385,row9814,E1913,row9814_M+H[1+];row9842_M(C13)+H[1+],CE6219;CE5655;CE7101,row9814,433.367516543205,602.212738037109,0.5875586343534679,-0.8987879730837087,M433.367517T602.2127,13'-hydroxy-gama-tocopherol,13'-hydroxy-gama-tocopherol
1386,row9840,E1223,row10198_M+Na[1+];row9812_M+H[1+];row9840_M(C13)+H[1+],CE2202;C17335,row9840,434.334643106608,581.559631347656,0.6959117332922808,0.6767331758478028,M434.334643T581.5596,"23S,25,26-trihydroxyvitamin D3","23S,25,26-trihydroxyvitamin D3"
1387,row9842,E1913,row9814_M+H[1+];row9842_M(C13)+H[1+],CE6219;CE5655;CE7101,row9842,434.370912434867,602.164672851562,0.8578418974103512,0.3334314095223719,M434.370912T602.1647,13'-hydroxy-gama-tocopherol,13'-hydroxy-gama-tocopherol
1388,row9868,E1918,row10232_M+Na[1+];row9868_M+H[1+],CE4872;C01301,row9868,435.345964934056,598.20703125,0.5378066925204035,0.9979288078814528,M435.345965T598.207,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al","3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al"
1388,row9868,E1918,row10232_M+Na[1+];row9868_M+H[1+],CE4872;C01301,row9868,435.345964934056,598.20703125,0.5378066925204035,0.9979288078814528,M435.345965T598.207,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al","3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al"
1389,row9886,E1867,row9886_M+Na[1+],hpdcacrn,row9886,436.336532553609,440.528594970703,0.1362423766986015,-2.069549150006438,M436.336533T440.5286,heptadecanoyl carnitine,heptadecanoyl carnitine
1390,row9888,E1866,row9888_M+Na[1+];row9889_M+Na[1+],hpdcacrn,row9888,436.342301503709,5.61716794967651,0.1671989694485736,-1.937579327925729,M436.342302T5.6172,heptadecanoyl carnitine,heptadecanoyl carnitine
1391,row9889,E1866,row9888_M+Na[1+];row9889_M+Na[1+],hpdcacrn,row9889,436.342325953088,27.9590797424316,0.3701541171412587,-1.3509822670639606,M436.342326T27.9591,heptadecanoyl carnitine,heptadecanoyl carnitine
1392,row9890,E1869,row9350_M(C13)+H[1+];row9890_M+Na[1+],hpdcacrn,row9890,436.34233846791,600.455902099609,0.0428265827313892,2.688065371742876,M436.342338T600.4559,heptadecanoyl carnitine,heptadecanoyl carnitine
1393,row9913,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9913,437.362749121522,615.124145507812,0.7065257098889414,-0.6530646469011496,M437.362749T615.1241,"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol","5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol"
1393,row9913,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9913,437.362749121522,615.124145507812,0.7065257098889414,-0.6530646469011496,M437.362749T615.1241,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane","3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane"
1394,row9914,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9914,437.361814139238,595.862487792969,0.8364638841512416,0.3818745685785196,M437.361814T595.8625,"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol","5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol"
1394,row9914,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9914,437.361814139238,595.862487792969,0.8364638841512416,0.3818745685785196,M437.361814T595.8625,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane","3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane"
1395,row9929,E1922,row9929_M[1+];row9946_M+H[1+],leuktrE4,row9929,438.23489295831,313.613830566406,0.0009373958071329,4.214755289172659,M438.234893T313.6138,leukotriene E4,leukotriene E4
1397,row9937,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9937,438.366002979524,615.229064941406,0.8913628206719814,0.2613729043055778,M438.366003T615.2291,"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol","5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol"
1397,row9937,E1239,row10266_M+Na[1+];row10267_M+Na[1+];row10882_M+HCOONa[1+];row9913_M+H[1+];row9914_M+H[1+];row9937_M(C13)+H[1+],CE1272;C05446,row9937,438.366002979524,615.229064941406,0.8913628206719814,0.2613729043055778,M438.366003T615.2291,"3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane","3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane"
1398,row9946,E1922,row9929_M[1+];row9946_M+H[1+],leuktrE4,row9946,439.238399990427,313.502563476562,0.001193693694637,4.132246611386029,M439.2384T313.5026,leukotriene E4,leukotriene E4
1399,row9955,E1874,row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9955,439.318598497365,540.537841796875,0.1983972349405423,-1.8261229654426503,M439.318598T540.5378,"7alpha,12alpha-Dihydroxycholest-4-en-3-one","7alpha,12alpha-Dihydroxycholest-4-en-3-one"
1399,row9955,E1874,row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9955,439.318598497365,540.537841796875,0.1983972349405423,-1.8261229654426503,M439.318598T540.5378,Calcitriol,Calcitriol
1399,row9955,E1874,row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9955,439.318598497365,540.537841796875,0.1983972349405423,-1.8261229654426503,M439.318598T540.5378,"23S,25-dihydroxyvitamin D3","23S,25-dihydroxyvitamin D3"
1399,row9955,E1874,row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9955,439.318598497365,540.537841796875,0.1983972349405423,-1.8261229654426503,M439.318598T540.5378,"7alpha,26-Dihydroxy-4-cholesten-3-one","7alpha,26-Dihydroxy-4-cholesten-3-one"
1399,row9955,E1874,row9401_M+H[1+];row9423_M(C13)+H[1+];row9955_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9955,439.318598497365,540.537841796875,0.1983972349405423,-1.8261229654426503,M439.318598T540.5378,"7alpha,25-Dihydroxy-4-cholesten-3-one","7alpha,25-Dihydroxy-4-cholesten-3-one"
1400,row9956,E1876,row9956_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9956,439.318568402582,624.60498046875,0.6517251993960396,-0.7695543942775658,M439.318568T624.605,"7alpha,12alpha-Dihydroxycholest-4-en-3-one","7alpha,12alpha-Dihydroxycholest-4-en-3-one"
1400,row9956,E1876,row9956_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9956,439.318568402582,624.60498046875,0.6517251993960396,-0.7695543942775658,M439.318568T624.605,Calcitriol,Calcitriol
1400,row9956,E1876,row9956_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9956,439.318568402582,624.60498046875,0.6517251993960396,-0.7695543942775658,M439.318568T624.605,"23S,25-dihydroxyvitamin D3","23S,25-dihydroxyvitamin D3"
1400,row9956,E1876,row9956_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9956,439.318568402582,624.60498046875,0.6517251993960396,-0.7695543942775658,M439.318568T624.605,"7alpha,26-Dihydroxy-4-cholesten-3-one","7alpha,26-Dihydroxy-4-cholesten-3-one"
1400,row9956,E1876,row9956_M+Na[1+],C05457;C01673;CE2201;C17336;C17331;C17333;C17332,row9956,439.318568402582,624.60498046875,0.6517251993960396,-0.7695543942775658,M439.318568T624.605,"7alpha,25-Dihydroxy-4-cholesten-3-one","7alpha,25-Dihydroxy-4-cholesten-3-one"
1401,row9995,E1880,row9995_M+Na[1+],strdnccrn,row9995,442.289759506266,234.845764160156,0.4238868886238185,-1.2317220208557782,M442.28976T234.8458_2,stearidonyl carnitine,stearidonyl carnitine
1402,row9996,E1883,row9996_M+Na[1+],strdnccrn,row9996,442.296191487704,652.165771484375,0.4886243317788761,-1.0958003580622035,M442.296191T652.1658,stearidonyl carnitine,stearidonyl carnitine
1403,row10029,E1181,row10029_M+H[1+],CE7220,row10029,444.118166751212,347.765075683594,0.0536745011976979,-2.572685762030182,M444.118167T347.7651,S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione,S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione
1404,row10053,E1193,row10053_M[1+];row10389_M+Na[1+];row10954_M+HCOONa[1+];row4043_M(C13)+2H[2+],CE4898,row10053,445.330976185949,584.958831787109,0.2403737649941193,1.693189386976525,M445.330976T584.9588,13'-carboxy-gama-tocopherol,13'-carboxy-gama-tocopherol
1405,row10054,E1192,row10054_M+H[1+];row10069_M(C13)+H[1+],C04840,row10054,445.367794360983,673.080139160156,0.0895337968345371,-2.3085198792614903,M445.367794T673.0801,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
1406,row10055,E1191,row10055_M+H[1+],C04840,row10055,445.366444090988,597.280120849609,0.789321280505563,0.480979072109673,M445.366444T597.2801,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
1407,row10069,E1192,row10054_M+H[1+];row10069_M(C13)+H[1+],C04840,row10069,446.371310645009,673.112976074219,0.3426003270824576,-1.4161427011971748,M446.371311T673.113,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate,3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
1408,row10079,E1265,row10079_M+H[1+],estroneglc;C11133,row10079,447.2029385411,100.270942687988,0.3816729544224398,1.3235947941664774,M447.202939T100.2709,estrone glucuronide,estrone glucuronide
1408,row10079,E1265,row10079_M+H[1+],estroneglc;C11133,row10079,447.2029385411,100.270942687988,0.3816729544224398,1.3235947941664774,M447.202939T100.2709,Estrone glucuronide; Estrone 3-glucuronide; Estrone beta-D-glucuronide,Estrone glucuronide
1409,row10087,E1933,row10087_M+H[1+];row10097_M(C13)+H[1+];row10412_M+Na[1+];row10962_M+HCOONa[1+],CE5022;CE5835;CE5842,row10087,447.381552674486,613.181396484375,0.2881121947691099,-1.556560251126744,M447.381553T613.1814,13'-hydroxy-alpha-tocopherol,13'-hydroxy-alpha-tocopherol
1410,row10091,E1938,row10091_M+H[1+],C05691,row10091,448.092932286714,239.593978881836,0.0008746328723845,4.246057099511099,M448.092932T239.594,Se-Adenosylselenomethionine,Se-Adenosylselenomethionine
1411,row10095,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row10095,448.342287240465,512.572021484375,0.9265425937883336,0.1800563715302803,M448.342287T512.572,Elaidic carnitine,Elaidic carnitine
1411,row10095,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row10095,448.342287240465,512.572021484375,0.9265425937883336,0.1800563715302803,M448.342287T512.572,Vaccenyl carnitine,Vaccenyl carnitine
1411,row10095,E1899,row10095_M+Na[1+];row9641_M+H[1+];row9670_M(C13)+H[1+],elaidcrn;vacccrn;odecrn,row10095,448.342287240465,512.572021484375,0.9265425937883336,0.1800563715302803,M448.342287T512.572,octadecenoyl carnitine,octadecenoyl carnitine
1412,row10095,E1939,row10095_M+H[1+];row10112_M(C13)+H[1+],eicostetcrn;arachdcrn,row10095,448.342287240465,512.572021484375,0.9265425937883336,0.1800563715302803,M448.342287T512.572,Eicosatetranoyl carnitine,Eicosatetranoyl carnitine
1412,row10095,E1939,row10095_M+H[1+];row10112_M(C13)+H[1+],eicostetcrn;arachdcrn,row10095,448.342287240465,512.572021484375,0.9265425937883336,0.1800563715302803,M448.342287T512.572,C20:4 carnitine,C20:4 carnitine
1413,row10097,E1933,row10087_M+H[1+];row10097_M(C13)+H[1+];row10412_M+Na[1+];row10962_M+HCOONa[1+],CE5022;CE5835;CE5842,row10097,448.385009785525,613.12939453125,0.2609654236410788,1.6335617604676056,M448.38501T613.1294,13'-hydroxy-alpha-tocopherol,13'-hydroxy-alpha-tocopherol
1415,row10104,E954,row10104_M+HCOONa[1+];row3187_M+2H[2+];row3189_M+2H[2+];row9026_M+Na[1+],C16618,row10104,449.011111289961,37.6519050598145,0.0495010411380275,-2.61224652207292,M449.011111T37.6519_2,6-Thioxanthine 5'-monophosphate,6-Thioxanthine 5'-monophosphate
1416,row10107,E1199,row10107_M+H[1+],C05503;estradiolglc,row10107,449.219858157985,575.700378417969,0.2835529194442454,1.5690066098569526,M449.219858T575.7004,Estradiol-17beta 3-glucuronide; 17beta-Estradiol 3-(beta-D-glucuronide),Estradiol-17beta 3-glucuronide
1416,row10107,E1199,row10107_M+H[1+],C05503;estradiolglc,row10107,449.219858157985,575.700378417969,0.2835529194442454,1.5690066098569526,M449.219858T575.7004,estradiol glucuronide,estradiol glucuronide
1417,row10112,E1939,row10095_M+H[1+];row10112_M(C13)+H[1+],eicostetcrn;arachdcrn,row10112,449.345730635178,511.074310302734,0.6174234485849155,0.8386833251172406,M449.345731T511.0743,Eicosatetranoyl carnitine,Eicosatetranoyl carnitine
