massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row3292	469.3292927	594.7848206	0.234892809	1.73042826	M469.329293T594.7848
row3293	469.3296212	635.0787964	0.844075937	0.358089271	M469.329621T635.0788
row3294	469.7936673	663.3734131	0.595160423	-0.882189401	M469.793667T663.3734_1
row3295	469.8148098	47.91249847	0.662214504	0.745688558	M469.81481T47.9125
row3296	470.2525994	768.9636841	0.086976044	-2.333609592	M470.252599T768.9637_2
row3297	470.3326792	594.8005371	0.223747242	1.76323259	M470.332679T594.8005
row3298	470.7488515	708.5762024	0.382646068	1.32006616	M470.748851T708.5762_1
row3299	470.7542265	768.7677002	0.095184355	-2.285271119	M470.754227T768.7677_1
row3300	470.8015547	691.3234253	0.277090168	1.593608475	M470.801555T691.3234_1
row3301	470.8125737	40.36356544	0.597655634	0.877067332	M470.812574T40.3636
row3302	471.2548643	768.723877	0.264694592	-1.633698085	M471.254864T768.7239_2
row3303	471.2817078	290.8131714	0.949023933	0.119159929	M471.281708T290.8132
row3304	471.3031384	691.085022	0.841091839	0.365673355	M471.303138T691.085_2
row3305	471.3450699	598.2744141	0.048814284	2.643946514	M471.34507T598.2744
row3306	471.7960428	772.3445435	0.46697763	-1.137637819	M471.796043T772.3445
row3307	471.8093085	718.5067444	0.08482217	2.348502971	M471.809308T718.5067_1
row3308	471.8274443	731.204834	0.067676839	-2.467855202	M471.827444T731.2048_1
row3309	472.3111499	718.5072021	0.327853975	1.451293424	M472.31115T718.5072_2
row3310	472.3483426	598.2769165	0.110564732	2.200309287	M472.348343T598.2769
row3311	472.8095285	39.91367722	0.861767803	0.319906809	M472.809528T39.9137
row3312	472.8124862	718.5054321	0.047698149	2.655100563	M472.812486T718.5054
row3313	473.3612523	600.0123901	0.638822636	0.797791417	M473.361252T600.0124
row3314	474.3644059	599.921936	0.861767803	0.321720698	M474.364406T599.9219
row3315	474.7605356	40.44432831	0.937847787	-0.151067934	M474.760536T40.4443
row3316	474.940864	37.10856247	0.50170716	-1.063814071	M474.940864T37.1086
row3317	474.9874291	48.09343529	0.211435758	1.798238547	M474.987429T48.0934
row3318	475.2349906	664.7172852	0.082541709	2.365246438	M475.234991T664.7173_2
row3319	475.378729	599.802002	0.917434705	0.201479327	M475.378729T599.802
row3320	475.811983	708.1252441	0.144560221	-2.04850483	M475.811983T708.1252_1
row3321	476.2654913	474.717392	0.028762486	2.896541469	M476.265491T474.7174_1
row3322	476.291519	474.7640381	0.110846073	2.197897175	M476.291519T474.764_2
row3323	476.3141177	662.7634583	0.045157798	-2.682312636	M476.314118T662.7635
row3324	476.3820531	599.833374	0.551867315	0.96731298	M476.382053T599.8334
row3325	476.7489118	699.4498596	0.250114665	1.676075529	M476.748912T699.4499_1
row3326	476.7576152	40.45212555	0.902886167	0.234635017	M476.757615T40.4521
row3327	476.9073239	37.10856247	0.045955813	2.675690551	M476.907324T37.1086
row3328	477.7568397	735.0771484	0.477736708	1.112353049	M477.75684T735.0771_1
row3329	477.9092162	37.10586548	0.047274756	2.659999391	M477.909216T37.1059
row3330	478.2359068	511.5765686	0.810281189	-0.425110926	M478.235907T511.5766
row3331	478.258536	735.2441406	0.924726527	0.179225669	M478.258536T735.2441_2
row3332	478.3298596	690.3694763	0.121480004	2.146605981	M478.32986T690.3695
row3333	478.3297844	718.5080566	0.247535623	1.68726948	M478.329784T718.5081
row3334	478.8444028	39.86101913	0.734309145	-0.595586143	M478.844403T39.861_2
row3335	478.9046123	37.10476685	0.073253816	2.428121746	M478.904612T37.1048
row3336	479.3332857	690.9663086	0.29538134	1.54381896	M479.333286T690.9663_3
row3337	479.7957658	718.5877686	0.235772817	1.726216384	M479.795766T718.5878_1
row3338	479.8544154	36.56864357	0.414100261	-1.241781477	M479.854415T36.5686
row3339	480.3361746	718.625	0.224458095	1.761273351	M480.336175T718.625_3
row3340	480.3452741	577.4554443	0.923092535	-0.184730384	M480.345274T577.4554_2
row3341	480.6314904	577.4597778	0.113375382	2.183013889	M480.63149T577.4598_1
row3342	480.7969724	718.4985962	0.362743977	1.368843221	M480.796972T718.4986
row3343	481.3489799	577.4696655	0.886900235	0.268491205	M481.34898T577.4697_2
row3344	482.0351311	676.0354004	0.978971049	0.049731737	M482.035131T676.0354_1
row3345	482.3695686	676.0378723	0.947098783	-0.123252877	M482.369569T676.0379_2
row3346	482.703893	676.0144043	0.995448255	0.008348394	M482.703893T676.0144
row3347	482.7672776	755.4651794	0.01110717	-3.303319404	M482.767278T755.4652_1
row3348	482.8313355	42.52596092	0.358155454	-1.379303107	M482.831336T42.526
row3349	483.2494687	199.9740829	0.08479916	-2.349503198	M483.249469T199.9741
row3350	483.2623479	599.6147461	0.192437085	1.860044942	M483.262348T599.6147
row3351	483.2690782	755.4563293	0.013644603	-3.220034831	M483.269078T755.4563_2
row3352	483.3451514	593.6863708	0.635859124	0.803589227	M483.345151T593.6864
row3353	483.7274493	670.069458	0.240856962	-1.709015676	M483.727449T670.0695_1
row3354	483.8165727	772.4062195	0.840499893	-0.369064049	M483.816573T772.4062
row3355	484.2705641	474.6628113	0.949515192	-0.117975993	M484.270564T474.6628_3
row3356	484.3028853	491.0286865	0.050267559	2.628338379	M484.302885T491.0287
row3357	484.3109783	699.1981201	0.841684331	-0.364718752	M484.310978T699.1981
row3358	484.4365157	524.767334	0.937847787	-0.152604125	M484.436516T524.7673
row3359	484.8172675	731.7402954	0.500310935	-1.067411445	M484.817267T731.7403_1
row3360	485.1131746	548.9496155	0.052371215	2.603601172	M485.113175T548.9496
row3361	485.2778669	613.8355103	0.750972767	-0.556414917	M485.277867T613.8355
row3362	485.2942257	593.8287964	0.459144303	1.156336813	M485.294226T593.8288
row3363	485.3189383	731.9237976	0.757416551	-0.543430775	M485.318938T731.9238_2
row3364	485.3590232	187.2132874	0.433026146	1.206437961	M485.359023T187.2133
row3365	485.7367022	699.3706665	0.109519201	2.208306106	M485.736702T699.3707
row3366	485.7431692	735.0054626	0.225291426	1.75868368	M485.743169T735.0055_1
row3367	485.8117114	772.2651978	0.463788593	1.144900298	M485.811711T772.2652
row3368	486.2975363	593.5499878	0.411883051	1.247427489	M486.297536T593.55
row3369	486.3624518	187.1025391	0.769978048	0.517744994	M486.362452T187.1025
row3370	486.7511721	769.3613281	0.837878982	0.374343731	M486.751172T769.3613_1
row3371	487.252667	769.3613281	0.656436969	0.759436628	M487.252667T769.3613_2
row3372	487.3101293	598.7892456	0.268735595	1.621832135	M487.310129T598.7892
row3373	488.264693	474.6353912	0.207443817	1.811653842	M488.264693T474.6354
row3374	488.2808885	196.051651	0.733263311	-0.597936878	M488.280888T196.0517
row3375	488.3131209	596.6425781	0.092079131	2.30418321	M488.313121T596.6426
row3376	488.8199635	711.4052734	0.716088555	0.630816785	M488.819963T711.4053
row3377	488.8197643	572.9095459	0.873130271	0.296711846	M488.819764T572.9095
row3378	488.8733105	39.31994438	0.845669029	-0.355153511	M488.873311T39.3199
row3379	489.3259603	603.2153931	0.172385762	1.929056787	M489.32596T603.2154
row3380	489.7570209	724.4107056	0.763078193	-0.531325122	M489.757021T724.4107
row3381	490.2586949	724.5037231	0.79942337	-0.44984554	M490.258695T724.5037
row3382	490.2809347	474.6326599	0.035998679	2.789725688	M490.280935T474.6327
row3383	490.8696402	39.31601334	0.38900873	-1.30593216	M490.86964T39.316
row3384	491.2834554	474.5740662	0.26292215	1.640968054	M491.283455T474.5741
row3385	492.2519711	511.1731873	0.484461977	1.097946195	M492.251971T511.1732
row3386	492.3456063	708.3468018	0.272638635	-1.60925042	M492.345606T708.3468
row3387	492.8035986	731.822998	0.333825262	-1.433512673	M492.803599T731.823
row3388	492.8326012	589.346405	0.764844195	-0.527425488	M492.832601T589.3464
row3389	494.2908744	570.0422668	0.018743186	3.079352253	M494.290874T570.0423
row3390	494.3928917	575.8077087	0.992959346	-0.020509242	M494.392892T575.8077
row3391	494.6841755	675.947937	0.34945537	1.397823564	M494.684175T675.9479_1
row3392	494.7372326	769.5317993	0.808017762	-0.43252647	M494.737233T769.5318_1
row3393	495.0186264	675.583252	0.274998574	1.599251797	M495.018626T675.5833_2
row3394	495.238793	769.5569153	0.914421859	-0.212244023	M495.238793T769.5569_2
row3395	495.345651	597.8894653	0.209819531	1.803444532	M495.345651T597.8895_1
row3396	495.7399991	769.6572266	0.692132837	0.680986435	M495.739999T769.6572
row3397	496.3405947	568.967926	0.269083062	-1.619953645	M496.340595T568.9679_10
row3398	496.8173551	724.0462036	0.001872822	-4.023121002	M496.817355T724.0462_1
row3399	497.3191342	723.927948	0.159146267	-1.984347844	M497.319134T723.9279_2
row3400	497.3438533	569.1890564	0.336270053	-1.426980678	M497.343853T569.1891_6
row3401	497.3608142	599.7705688	0.540889468	0.986504547	M497.360814T599.7706
row3402	497.4532329	569.458252	0.916165979	-0.206780333	M497.453233T569.4583_8
row3403	497.8251564	746.0562439	0.499291326	-1.069769226	M497.825156T746.0562
row3404	498.3270255	746.5567627	0.256843926	-1.659473107	M498.327026T746.5568
row3405	498.3465569	569.1998901	0.318710181	-1.480098106	M498.346557T569.1999_2
row3406	498.3642242	599.7668762	0.642667163	0.789840675	M498.364224T599.7669
row3407	498.600027	37.66734314	0.110158189	-2.204441443	M498.600027T37.6673_1
row3408	498.902132	38.18159294	0.827775337	-0.391680406	M498.902132T38.1816_3
row3409	499.164514	474.7330933	0.927982338	-0.171608425	M499.164514T474.7331
row3410	499.2049115	38.19060326	0.242971543	-1.702635547	M499.204911T38.1906_4
row3411	499.3492571	568.967926	0.273285201	-1.604833794	M499.349257T568.9679
row3412	499.7526325	747.0522766	0.845968924	-0.352303114	M499.752633T747.0523
row3413	499.9056119	38.123703	0.840860903	-0.367328206	M499.905612T38.1237
row3414	500.0084968	675.5842896	0.637593543	0.80003819	M500.008497T675.5843_1
row3415	500.3427784	675.5650635	0.46682078	1.138121399	M500.342778T675.5651_2
row3416	500.6769635	675.4552612	0.379093075	1.32794015	M500.676964T675.4553
row3417	501.7571077	713.1436768	0.750972767	-0.556872894	M501.757108T713.1437_1
row3418	502.2588441	713.1169128	0.763239978	0.530488721	M502.258844T713.1169_2
row3419	502.3300473	669.4981384	0.000194289	-4.979106079	M502.330047T669.4981
row3420	503.1495631	509.1322327	0.529881973	-1.008294614	M503.149563T509.1322
row3421	503.2664741	593.5662842	0.588873908	0.895618616	M503.266474T593.5663_1
row3422	503.3334729	669.5075073	0.000383317	-4.630092027	M503.333473T669.5075
row3423	503.4102839	610.1889954	0.44578421	-1.182612711	M503.410284T610.189
row3424	504.2704448	593.5497742	0.820192636	0.40611936	M504.270445T593.5498
row3425	504.3072258	588.9686279	0.66782095	0.736028709	M504.307226T588.9686
row3426	504.3457383	695.1560059	0.250062895	-1.676648191	M504.345738T695.156
row3427	504.4136371	610.1224976	0.792662187	-0.466495679	M504.413637T610.1225
row3428	504.8335283	589.5629883	0.170762751	-1.937850403	M504.833528T589.563_1
row3429	505.262732	593.5012817	0.472628043	1.123847832	M505.262732T593.5013_1
row3430	505.3491552	695.1625366	0.150945305	-2.020576503	M505.349155T695.1625
row3431	505.8390521	589.4628296	0.42634896	-1.218703887	M505.839052T589.4628_1
row3432	506.3613706	730.5917969	0.055580193	-2.571816985	M506.361371T730.5918
row3433	506.3614359	581.0203247	0.151476914	2.018054429	M506.361436T581.0203
row3434	507.3244241	569.458252	0.324387323	-1.463103948	M507.324424T569.4583
row3435	507.3360872	593.4213867	0.954030084	0.106824004	M507.336087T593.4214
row3436	507.8273711	569.4403687	0.257165071	-1.657949598	M507.827371T569.4404_1
row3437	508.326418	569.458252	0.285896843	-1.570775589	M508.326418T569.4583_2
row3438	508.3397169	592.7181702	0.18189635	-1.896213181	M508.339717T592.7182
row3439	508.817604	713.2028809	0.349861655	-1.39565069	M508.817604T713.2029_1
row3440	509.3808536	584.5935059	0.239537751	1.713842242	M509.380854T584.5935
row3441	509.8027523	47.58672333	0.3958798	1.285772861	M509.802752T47.5867
row3442	511.3966568	598.5736694	0.811083917	0.422375451	M511.396657T598.5737
row3443	512.4002527	598.6532593	0.144560221	2.048674353	M512.400253T598.6533_1
row3444	512.5048194	562.3754883	0.000379184	4.644563282	M512.504819T562.3755
row3445	513.3257327	602.6467285	0.761791903	-0.534682185	M513.325733T602.6467
row3446	513.7966536	47.5447464	0.808017762	0.432697963	M513.796654T47.5447
row3447	513.8182318	781.0401917	0.590175121	-0.893804387	M513.818232T781.0402
row3448	514.3292028	602.7461243	0.766511446	0.524441048	M514.329203T602.7461
row3449	514.447378	593.605896	0.810676629	0.424386048	M514.447378T593.6059
row3450	514.6591396	41.14294815	0.844565802	0.356972211	M514.65914T41.1429_1
row3451	514.8761579	38.2091217	0.075178784	-2.415004465	M514.876158T38.2091
row3452	515.314034	569.4403687	0.180963611	-1.899193136	M515.314034T569.4404_2
row3453	515.3416715	610.0888367	0.835620482	-0.377750847	M515.341672T610.0888
row3454	515.4505164	593.7044373	0.672199338	0.726693812	M515.450516T593.7044
row3455	515.8156905	569.3845215	0.183423638	-1.890774583	M515.81569T569.3845_2
row3456	515.8796673	38.2091217	0.152268673	-2.012931852	M515.879667T38.2091
row3457	516.317044	569.4514465	0.284389118	-1.574886087	M516.317044T569.4514_3
row3458	516.6562843	41.09641266	0.923092535	-0.187734378	M516.656284T41.0964
row3459	516.8179342	569.4547119	0.307405732	-1.510895478	M516.817934T569.4547_1
row3460	517.3098316	569.458252	0.051251903	-2.618685132	M517.309832T569.4583_2
row3461	517.3872994	612.9643555	0.766511446	0.523780841	M517.387299T612.9644
row3462	517.8109635	569.4557495	0.11281631	-2.186141086	M517.810963T569.4557_1
row3463	518.0667158	651.9675903	0.185737124	1.883114805	M518.066716T651.9676_1
row3464	518.3225534	569.2461853	0.838751345	-0.372793651	M518.322553T569.2462_3
row3465	518.4011358	651.9103088	0.508203145	1.050515333	M518.401136T651.9103_2
row3466	519.1396156	632.6645813	0.546309962	0.976579385	M519.139616T632.6646
row3467	519.3259494	569.0735168	0.839065525	-0.371854039	M519.325949T569.0735_2
row3468	521.3361084	187.2653656	0.512746882	1.040669312	M521.336108T187.2654
row3469	521.6395869	569.4619141	0.455541277	-1.16482885	M521.639587T569.4619_1
row3470	522.5979872	577.0492554	0.785199903	0.479327305	M522.597987T577.0493
row3471	522.6910154	40.96349931	0.995448255	-0.011426117	M522.691015T40.9635
row3472	522.7368884	40.43327713	0.793938753	0.46477553	M522.736888T40.4333
row3473	522.8004391	569.4527588	0.535783656	-0.997163423	M522.800439T569.4528_1
row3474	522.9005916	36.53365517	0.005268518	3.62967479	M522.900592T36.5337
row3475	523.3326987	187.2398834	0.708029077	0.645633076	M523.332699T187.2399
row3476	523.3770532	605.7756348	0.901792188	0.238347942	M523.377053T605.7756
row3477	524.0460634	588.2679443	0.251491789	-1.672924792	M524.046063T588.2679_1
row3478	524.2517041	588.2929688	0.26186651	-1.644617394	M524.251704T588.293_3
row3479	524.3010627	569.4404297	0.320953481	-1.473738922	M524.301063T569.4404_2
row3480	524.372008	588.2720337	0.095184355	-2.285458225	M524.372008T588.272_6
row3481	524.4192541	588.2707214	0.108966713	-2.212246046	M524.419254T588.2707_7
row3482	524.6880808	40.96278572	0.811212615	0.421031264	M524.688081T40.9628
row3483	524.6974826	588.2707214	0.078176204	-2.394510049	M524.697483T588.2707_2
row3484	524.802352	569.440918	0.260381588	-1.649296597	M524.802352T569.4409_1
row3485	525.2990527	569.4456787	0.300843828	-1.527771855	M525.299053T569.4457_2
row3486	525.3094827	593.427887	0.991318159	-0.024083994	M525.309483T593.4279
row3487	525.3752959	588.2659302	0.091191538	-2.310431545	M525.375296T588.2659_5
row3488	525.3925277	610.6998596	0.640690352	-0.794020531	M525.392528T610.6999
row3489	525.7019881	588.286377	0.071656146	-2.440177172	M525.701988T588.2864_1
row3490	525.8004706	569.4423218	0.225516726	-1.757560864	M525.800471T569.4423_1
row3491	526.303693	569.458252	0.8649692	0.310582423	M526.303693T569.4583_2
row3492	526.3780895	588.2606201	0.095184355	-2.284329369	M526.378089T588.2606_2
row3493	526.3958157	610.6829224	0.72582726	-0.612487573	M526.395816T610.6829
row3494	526.6851994	40.9603653	0.384442307	1.315992246	M526.685199T40.9604
row3495	527.3048105	593.523407	0.67168286	0.728284244	M527.304811T593.5234
row3496	527.3805885	588.2668457	0.102197947	-2.248291858	M527.380589T588.2668
row3497	527.40831	614.9082642	0.776382054	-0.501614712	M527.40831T614.9083
row3498	528.2538366	643.6278992	0.744186952	-0.575481659	M528.253837T643.6279
row3499	528.4116184	614.6850586	0.688551568	-0.689218669	M528.411618T614.6851
row3500	528.4630899	593.4888306	0.953733105	0.10784331	M528.46309T593.4888
row3501	529.4662686	593.5036926	0.803172491	0.441426318	M529.466269T593.5037
row3502	530.8090698	634.4838867	0.586350393	-0.901610129	M530.80907T634.4839_1
row3503	531.3109765	634.4672241	0.594200538	0.884534434	M531.310977T634.4672_2
row3504	532.0185262	37.63977814	0.112469609	-2.188815226	M532.018526T37.6398
row3505	532.7197395	40.44379425	0.801422496	-0.444237797	M532.71974T40.4438
row3506	533.4574717	596.425293	0.970886167	0.068173209	M533.457472T596.4253
row3507	534.3404108	677.1886902	0.661721388	0.747069781	M534.340411T677.1887
row3508	534.674756	676.8775024	0.785178107	-0.479624632	M534.674756T676.8775_1
row3509	534.716805	40.46451569	0.705555358	0.653034043	M534.716805T40.4645
row3510	536.0401623	652.2567749	0.332314547	1.437398358	M536.040162T652.2568_1
row3511	536.1664077	632.7172852	0.870041535	-0.302657706	M536.166408T632.7173
row3512	536.7140102	40.46738052	0.386167353	1.31057446	M536.71401T40.4674_1
row3513	536.803858	39.95457458	0.998876774	-0.002027858	M536.803858T39.9546_2
row3514	537.1669147	632.7172852	0.898667711	0.244546314	M537.166915T632.7173
row3515	538.1642062	632.7089844	0.910165602	-0.220392517	M538.164206T632.709
row3516	538.8005404	39.91359329	0.970785951	0.069247486	M538.80054T39.9136
row3517	540.5360123	570.632782	0.993827194	-0.01677019	M540.536012T570.6328
row3518	541.3575467	610.4042969	0.41291953	-1.245211677	M541.357547T610.4043
row3519	541.4302702	536.7024536	0.593678732	0.886662541	M541.43027T536.7025
row3520	542.3227218	559.8796387	0.749426113	0.564656748	M542.322722T559.8796_2
row3521	542.3608983	610.7571716	0.756371746	-0.547057011	M542.360898T610.7572
row3522	543.3261687	559.8720703	0.710709262	0.641043658	M543.326169T559.8721
row3523	544.3383383	574.0559082	0.018149374	3.096127143	M544.338338T574.0559
row3524	544.4065985	598.7357788	0.303799502	1.520611854	M544.406598T598.7358
row3525	544.685533	677.2016602	0.891014949	0.259543403	M544.685533T677.2017
